,Track Name,Artist,Streams,Genre
3591,Patient,Charlie Puth,912892,"['post-teen pop', 'pop', 'dance pop', 'viral pop']"
3592,Patricia,Florence + The Machine,849107,"['uk alternative pop', 'pop', 'baroque pop']"
3593,Paul - Skit,Paul Rosenberg,19687028,"['southern hip hop', 'social media pop', 'detroit hip hop', 'boston hip hop', 'hip hop', 'hardcore hip hop', 'rap', 'gangster rap', 'pop rap']"
3594,Payphone,Maroon 5,20655233,"['pop', 'pop rock']"
3595,Peace & Love,Charlie Charles,6983414,"['italian hip hop', 'italian pop']"
3596,Peace Of Mind (feat. Vargas & Lagola),Avicii,2510356,"['edm', 'pop dance', 'dance pop', 'pop']"
3597,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,453649549,"['post-teen pop', 'canadian pop', 'pop']"
3598,Peak,Drake,20944415,"['hip hop', 'canadian pop', 'canadian hip hop', 'rap', 'toronto rap', 'pop rap']"
3599,Peek A Boo,Lil Yachty,3353028,"['hip hop', 'atl hip hop', 'melodic rap', 'rap', 'viral rap', 'underground hip hop', 'trap']"
3600,Peer Pressure (feat. Julia Michaels),James Bay,858574,"['neo mellow', 'pop', 'modern rock', 'pop rock']"
3601,People,Agust D,1797183,['k-rap']
3602,People,The 1975,763604,"['modern alternative rock', 'pop', 'rock', 'modern rock']"
3603,People Watching,Conan Gray,921446,"['alt z', 'electropop', 'pop', 'bedroom pop', 'indie pop', 'post-teen pop']"
3604,People You Know,Selena Gomez,4824958,"['post-teen pop', 'pop', 'dance pop']"
3605,Pepas,Farruko,6302285,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
3606,Perfect,Ed Sheeran,1675595152,"['pop', 'uk pop']"
3607,Perfect,Logic,5323843,"['conscious hip hop', 'hip hop', 'rap', 'pop rap', 'dmv rap']"
3608,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,329897898,"['pop', 'uk pop']"
3609,Perfect Illusion,Lady Gaga,436561,"['post-teen pop', 'pop', 'dance pop']"
3610,Perfect Places,Lorde,12083790,"['metropopolis', 'electropop', 'pop', 'dance pop', 'nz pop', 'art pop', 'post-teen pop']"
3611,Perfect Strangers,Jonas Blue,112368152,"['pop dance', 'pop', 'tropical house', 'dance pop', 'edm', 'uk dance']"
3612,Perfect Strangers,Lil Wayne,3369014,"['hip hop', 'rap', 'new orleans rap', 'trap', 'pop rap']"
3613,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,2462873,"['pop', 'uk pop']"
3614,Perfectly Wrong,Shawn Mendes,3639700,"['pop', 'dance pop', 'canadian pop', 'viral pop', 'post-teen pop']"
3615,Perfecto,Mac Miller,634423,"['pittsburgh rap', 'rap', 'hip hop']"
3616,Performance,The xx,947359,"['dream pop', 'indietronica', 'downtempo']"
3617,Permission to Dance,BTS,46360871,"['k-pop', 'k-pop boy group']"
3618,Permission to Dance (Instrumental),BTS,999771,"['k-pop', 'k-pop boy group']"
3619,Pero Ya No,Bad Bunny,55364717,"['trap latino', 'reggaeton', 'latin']"
3620,Perplexing Pegasus,Rae Sremmurd,38965085,"['southern hip hop', 'hip hop', 'mississippi hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
3621,Perreo en La Luna,Rich Music LTD,50614200,"['trap latino', 'reggaeton', 'latin']"
3622,Perro Fiel (feat. Nicky Jam),Shakira,150949303,"['pop', 'dance pop', 'latin pop', 'colombian pop', 'latin']"
3623,Personal,HRVY,2112207,"['post-teen pop', 'social media pop', 'dance pop', 'pop']"
3624,Pet Cheetah,Twenty One Pilots,2821635,"['modern rock', 'rock']"
3625,Peta (feat. Meek Mill),Roddy Ricch,2321909,"['trap', 'melodic rap', 'rap']"
3626,Phases,ALMA,644384,"['pop', 'dance pop']"
3627,Photograph,Ed Sheeran,701900509,"['pop', 'uk pop']"
3628,Photograph,J. Cole,25378158,"['rap', 'conscious hip hop', 'north carolina hip hop', 'hip hop']"
3629,Physical,Dua Lipa,345144653,"['pop', 'dance pop', 'uk pop']"
3630,Physical (feat. Hwa Sa),Dua Lipa,2049962,"['pop', 'dance pop', 'uk pop']"
3631,Piece Of You,Shawn Mendes,1017461,"['pop', 'dance pop', 'canadian pop', 'viral pop', 'post-teen pop']"
3632,Piece Of Your Heart,MEDUZA,534038311,"['pop dance', 'dance pop', 'tropical house', 'edm', 'pop house']"
3633,Pied Piper,BTS,3348190,"['k-pop', 'k-pop boy group']"
3634,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,18059679,"['pop', 'dance pop', 'r&b', 'rap', 'pop rap']"
3635,Pin the Grenade,blink-182,696456,"['pop punk', 'socal pop punk', 'punk']"
3636,Pineapple,KAROL G,3445980,"['trap latino', 'reggaeton', 'reggaeton colombiano', 'latin']"
3637,Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign,6376510,"['southern hip hop', 'hip hop', 'pop', 'r&b', 'trap soul', 'trap', 'pop rap']"
3638,Pizza,Martin Garrix,533449,"['progressive house', 'pop dance', 'pop', 'tropical house', 'dance pop', 'dutch edm', 'edm']"
3639,Place,Playboi Carti,1094800,"['trap', 'rap', 'atl hip hop', 'plugg']"
3640,Places,Martin Solveig,1829126,"['pop dance', 'house', 'disco house', 'tropical house', 'dance pop', 'vocal house', 'electro house', 'edm', 'filter house']"
3641,Plain Jane,A$AP Ferg,208290695,"['southern hip hop', 'hip hop', 'rap', 'underground hip hop', 'trap', 'pop rap']"
3642,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,1949784,"['southern hip hop', 'hip hop', 'rap', 'underground hip hop', 'trap', 'pop rap']"
3643,Plastic,Future,972359,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
3644,Plastic Doll,Lady Gaga,6170235,"['post-teen pop', 'pop', 'dance pop']"
3645,Plastic Hearts,Miley Cyrus,7715832,"['post-teen pop', 'pop', 'dance pop']"
3646,Play Date,Melanie Martinez,216088518,"['alt z', 'electropop', 'pop', 'dance pop', 'modern rock']"
3647,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,19857643,"['r&b', 'pop']"
3648,Playinwitme (feat. Kehlani),KYLE,167055615,"['rap', 'social media pop', 'pop rap']"
3649,Playlist,Ufo361,1560665,"['german hip hop', 'german cloud rap']"
3650,Please Come Home For Christmas - Bonus Track,Eagles,2712930,"['heartland rock', 'rock', 'folk rock', 'soft rock', 'country rock', 'classic rock', 'mellow gold', 'yacht rock', 'album rock']"
3651,Please Come Home for Christmas - 2013 Remaster,Eagles,7167816,"['heartland rock', 'rock', 'folk rock', 'soft rock', 'country rock', 'classic rock', 'mellow gold', 'yacht rock', 'album rock']"
3652,Please Don't Go,Joel Adams,7465793,"['australian pop', 'pop soul']"
3653,Please Me,Cardi B,140443870,"['rap', 'pop', 'dance pop', 'pop rap']"
3654,"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",A$AP Mob,526716,"['southern hip hop', 'vapor trap', 'hip hop', 'rap', 'trap']"
3655,Please Tell Me,Future,745157,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
3656,Plug Walk,Rich The Kid,244489731,"['southern hip hop', 'hip hop', 'atl hip hop', 'plugg', 'melodic rap', 'rap', 'trap', 'pop rap']"
3657,Plum,Troye Sivan,686827,"['electropop', 'pop', 'dance pop', 'viral pop', 'post-teen pop', 'australian pop']"
3658,Pneuma,TOOL,1995505,"['progressive rock', 'rock', 'alternative rock', 'art rock', 'alternative metal', 'progressive metal', 'nu metal']"
3659,Poblado,Crissin,11989578,"['latin hip hop', 'latin pop', 'reggaeton colombiano', 'trap latino', 'reggaeton flow', 'musica popular colombiana', 'perreo', 'reggaeton', 'latin']"
3660,Poblado - Remix,J Balvin,26661533,"['trap latino', 'reggaeton', 'reggaeton colombiano', 'latin']"
3661,Points of Authority,Linkin Park,801163,"['alternative metal', 'rap metal', 'post-grunge', 'nu metal']"
3662,Poker Face,Lady Gaga,451323,"['post-teen pop', 'pop', 'dance pop']"
3663,Polaroid,Jonas Blue,20012101,"['pop dance', 'pop', 'tropical house', 'dance pop', 'edm', 'uk dance']"
3664,Polvere (feat. Capo Plaza),Tedua,642366,"['indie liguria', 'trap italiana', 'italian hip hop']"
3665,Polvo,Nicky Jam,119885444,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
3666,Ponte Pa' Mi,Justin Quiles,62122918,"['trap latino', 'reggaeton', 'latin']"
3667,Pop Out (feat. Lil Tjay),Polo G,210945832,['chicago rap']
3668,Poquito,Anitta,917921,"['pagode baiano', 'pop nacional', 'funk carioca', 'funk pop']"
3669,Por Eso Vine,Paulo Londra,4670068,"['argentine hip hop', 'trap latino', 'trap argentino']"
3670,Por Favor,Pitbull,555061,"['miami hip hop', 'pop', 'dance pop', 'pop rap', 'latin']"
3671,Por Perro,Sebastian Yatra,129220900,"['reggaeton', 'colombian pop', 'reggaeton colombiano', 'latin']"
3672,Por Primera Vez,Camilo,18550098,"['colombian pop', 'reggaeton colombiano']"
3673,Portland,Drake,175135961,"['hip hop', 'canadian pop', 'canadian hip hop', 'rap', 'toronto rap', 'pop rap']"
3674,Post Malone (feat. RANI),Sam Feldt,184153377,"['pop dance', 'pop edm', 'pop', 'tropical house', 'dance pop', 'electro house', 'edm']"
3675,Posted With Demons,Future,873342,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
3676,Posthumous Forgiveness,Tame Impala,1895336,"['australian psych', 'neo-psychedelic']"
3677,Pothole (feat. Jaden Smith),"Tyler, The Creator",578601,"['rap', 'hip hop']"
3678,Power (feat. Stormzy),Little Mix,6053944,"['girl group', 'pop', 'dance pop', 'talent show', 'uk pop', 'post-teen pop']"
3679,Power Over Me,Dermot Kennedy,5101190,"['pop', 'folk-pop', 'irish pop']"
3680,Power is Power,SZA,19763528,"['r&b', 'pop', 'pop rap']"
3681,Power is Power (feat. The Weeknd & Travis Scott),SZA,20823190,"['r&b', 'pop', 'pop rap']"
3682,Powerglide (feat. Juicy J),Rae Sremmurd,69859507,"['southern hip hop', 'hip hop', 'mississippi hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
3683,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,78250555,"['southern hip hop', 'hip hop', 'mississippi hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
3684,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,285754795,"['trap', 'rap', 'east coast hip hop', 'hip hop']"
3685,Pray,Sam Smith,64532087,"['post-teen pop', 'pop', 'dance pop', 'uk pop']"
3686,Pray For Me (with Kendrick Lamar),The Weeknd,227314201,"['canadian pop', 'canadian contemporary r&b', 'pop']"
3687,Pray You Catch Me,Beyoncé,1992817,"['post-teen pop', 'r&b', 'pop', 'dance pop']"
3688,Prayers Up (feat. Travis Scott & A-Trak),Calvin Harris,4160255,"['progressive house', 'pop dance', 'house', 'pop', 'dance pop', 'electro house', 'edm', 'uk dance']"
3689,Praying,Kesha,118115317,"['post-teen pop', 'pop', 'dance pop', 'electropop']"
3690,Premonition - Intro,Eminem,11305998,"['rap', 'detroit hip hop', 'hip hop']"
3691,Press,Cardi B,19383056,"['rap', 'pop', 'dance pop', 'pop rap']"
3692,Pressure (feat. Tove Lo),Martin Garrix,1947021,"['progressive house', 'pop dance', 'pop', 'tropical house', 'dance pop', 'dutch edm', 'edm']"
3693,Preta do Cabelo Cacheado,Th CDM,798984,"['funk carioca', 'brega funk']"
3694,Pretty Boy (feat. Lil Yachty),Joji,3356352,"['alternative r&b', 'viral pop']"
3695,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,350598476,"['post-teen pop', 'social media pop', 'alt z', 'pop']"
3696,Pretty Little Fears (feat. J. Cole),6LACK,4961392,"['hip hop', 'alternative r&b', 'atl hip hop', 'r&b', 'melodic rap', 'rap', 'trap', 'pop rap']"
3697,Pretty Mami,Lil Uzi Vert,1302277,"['rap', 'trap', 'melodic rap', 'philly rap']"
3698,Pretty Please,Dua Lipa,9398995,"['pop', 'dance pop', 'uk pop']"
3699,Pretty Savage,BLACKPINK,63358242,"['k-pop girl group', 'k-pop']"
3700,Price On My Head (feat. The Weeknd),NAV,15871445,"['hip hop', 'canadian hip hop', 'melodic rap', 'rap', 'canadian trap', 'toronto rap', 'trap', 'pop rap']"
3701,Prices,Lil Uzi Vert,14313396,"['rap', 'trap', 'melodic rap', 'philly rap']"
3702,Pricey & Spicy,Tory Lanez,712159,"['canadian hip hop', 'r&b', 'melodic rap', 'rap', 'canadian trap', 'toronto rap', 'trap', 'pop rap']"
3703,Prima di ogni cosa,Fedez,906995,"['italian adult pop', 'italian pop']"
3704,Prinzessa,Capital Bra,15959029,['german hip hop']
3705,Prisoner (feat. Dua Lipa),Miley Cyrus,292812690,"['post-teen pop', 'pop', 'dance pop']"
3706,Privilege,The Weeknd,24671721,"['canadian pop', 'canadian contemporary r&b', 'pop']"
3707,Problems,Lil Wayne,6637494,"['hip hop', 'rap', 'new orleans rap', 'trap', 'pop rap']"
3708,Project Dreams,Marshmello,15741993,"['pop dance', 'pop', 'progressive electro house', 'edm', 'brostep']"
3709,Prominent,Bonez MC,816231,"['german hip hop', 'hamburg hip hop']"
3710,Promiscuous,Nelly Furtado,24142092,"['canadian pop', 'dance pop', 'pop', 'canadian latin', 'pop rap']"
3711,Promise U That,Future,1489579,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
3712,Promises (with Sam Smith),Calvin Harris,520088625,"['progressive house', 'pop dance', 'house', 'pop', 'dance pop', 'electro house', 'edm', 'uk dance']"
3713,Propaganda - Ao Vivo,Jorge & Mateus,10532433,['sertanejo universitario']
3714,Prospect (ft. Lil Baby),iann dior,6105005,"['melodic rap', 'pop rap']"
3715,Protect The Land,System Of A Down,1180524,"['alternative metal', 'rap metal', 'nu metal']"
3716,Proud,Marshmello,795841,"['pop dance', 'pop', 'progressive electro house', 'edm', 'brostep']"
3717,Proud of You (feat. Lil Uzi Vert & Yung Kayo),Young Stoner Life,2309411,"['trap', 'rap', 'hip hop']"
3718,Provide (feat. Chris Brown & Mark Morrison),G-Eazy,923598,"['indie pop rap', 'hip hop', 'rap', 'oakland hip hop', 'pop rap']"
3719,Provider,Frank Ocean,630067,"['lgbtq+ hip hop', 'neo soul', 'hip hop', 'alternative r&b', 'pop']"
3720,Psycho,Red Velvet,45448208,"['k-pop girl group', 'k-pop']"
3721,Psycho (feat. Ty Dolla $ign),Post Malone,897922392,"['dfw rap', 'melodic rap', 'rap']"
3722,Puerto Rico,Fero47,5839878,['german hip hop']
3723,Puesto Pa' Guerrial,Bad Bunny,11534801,"['trap latino', 'reggaeton', 'latin']"
3724,Pulei na Piscina - Ao Vivo,Guilherme & Benuto,752928,"['pagode', 'axe', 'samba reggae', 'samba', 'sertanejo']"
3725,Pull Up N Wreck (& Metro Boomin),Big Sean,3718845,"['southern hip hop', 'detroit hip hop', 'hip hop', 'rap', 'trap', 'pop rap']"
3726,Pull Up N Wreck (With Metro Boomin),Big Sean,4017925,"['southern hip hop', 'detroit hip hop', 'hip hop', 'rap', 'trap', 'pop rap']"
3727,Pumped Up Kicks,Foster The People,5886594,"['rock', 'modern rock', 'pop', 'indietronica', 'modern alternative rock']"
3728,Punto G,KAROL G,17793447,"['trap latino', 'reggaeton', 'reggaeton colombiano', 'latin']"
3729,Puntos Suspensivos,Piso 21,12884126,"['latin pop', 'reggaeton colombiano', 'trap latino', 'colombian pop', 'reggaeton', 'latin']"
3730,Pure Cocaine,Lil Baby,14839236,"['trap', 'atl trap', 'rap', 'atl hip hop']"
3731,Pure Water (with Migos),Mustard,244589209,"['southern hip hop', 'hip hop', 'cali rap', 'rap', 'trap', 'pop rap']"
3732,Purity (feat. Frank Ocean),A$AP Rocky,1648891,"['trap', 'rap', 'east coast hip hop', 'hip hop']"
3733,Purple Emoji (feat. J. Cole),Ty Dolla $ign,873480,"['southern hip hop', 'hip hop', 'pop', 'r&b', 'trap soul', 'trap', 'pop rap']"
3734,Purple Lamborghini (with Rick Ross),Skrillex,343807,"['pop dance', 'complextro', 'electro', 'edm', 'brostep']"
3735,Push My Luck,The Chainsmokers,5087553,"['pop dance', 'electropop', 'pop', 'tropical house', 'dance pop', 'edm']"
3736,Puste sie weg,Kontra K,731337,"['german hip hop', 'christlicher rap']"
3737,Put It All on Me (feat. Ella Mai),Ed Sheeran,10834365,"['pop', 'uk pop']"
3738,Put Me Back Together (feat. Kiiara),Cheat Codes,669244,"['pop dance', 'pop edm', 'electropop', 'pop', 'dance pop', 'tropical house', 'electro house', 'post-teen pop', 'edm']"
3739,Put Your Records On,Ritt Momney,293904398,['bedroom pop']
3740,Puta Madre,RAF Camora,1330252,['german hip hop']
3741,Párteme La Cara,C. Tangana,3123182,['urbano espanol']
3742,QN,KC Rebell,687487,"['german hip hop', 'german drill']"
3743,QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno),Marracash,799618,"['italian underground hip hop', 'rap napoletano', 'italian hip hop', 'italian pop']"
3744,QUE PRETENDES,J Balvin,281478602,"['trap latino', 'reggaeton', 'reggaeton colombiano', 'latin']"
3745,QUELLI CHE NON PENSANO - Il cervello (feat. Coez),Marracash,785313,"['italian underground hip hop', 'rap napoletano', 'italian hip hop', 'italian pop']"
3746,Quarter Past Midnight,Bastille,693931,"['metropopolis', 'pop', 'tropical house', 'modern rock', 'pop rock']"
3747,Que Calor (with J Balvin & El Alfa),Major Lazer,133050961,"['pop dance', 'moombahton', 'pop', 'dance pop', 'electro house', 'edm', 'pop rap']"
3748,Que Le De,Rauw Alejandro,10185839,"['trap latino', 'puerto rican pop']"
3749,Que Malo,Bad Bunny,24166325,"['trap latino', 'reggaeton', 'latin']"
3750,Que Mas Pues - Remix,Sech,156585347,"['panamanian pop', 'trap latino', 'reggaeton', 'latin']"
3751,Que Se Joda,Anuel AA,1574117,"['trap boricua', 'trap latino', 'reggaeton flow', 'reggaeton', 'latin']"
3752,Que Tire Pa Lante,Daddy Yankee,167106271,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
3753,Que Tiro Foi Esse,Jojo Maronttinni,1068898,['funk carioca']
3754,Que Va,Alex Sensation,193974298,"['trap latino', 'reggaeton']"
3755,QueLoQue (feat. Paloma Mami),Major Lazer,706612,"['pop dance', 'moombahton', 'pop', 'dance pop', 'electro house', 'edm', 'pop rap']"
3756,Queen,Shawn Mendes,3002162,"['pop', 'dance pop', 'canadian pop', 'viral pop', 'post-teen pop']"
3757,Quem Me Dera,Márcia Fellipe,6463367,"['sertanejo pop', 'forro']"
3758,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,524230,"[""that one doesn't seem to be on any of these maps yet."", 'Sorry']"
3759,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha,16000947,"['piseiro', 'forro']"
3760,Quero Você do Jeito Que Quiser,Marília Mendonça,1392067,"['sertanejo', 'sertanejo pop']"
3761,Questions,Chris Brown,106153302,"['pop', 'dance pop', 'r&b', 'rap', 'pop rap']"
3762,Quiere Beber,Anuel AA,118961009,"['trap boricua', 'trap latino', 'reggaeton flow', 'reggaeton', 'latin']"
3763,Quiero Mas,Ozuna,580994,"['trap latino', 'puerto rican pop', 'reggaeton', 'latin']"
3764,Quiero Repetir,Ozuna,85338021,"['trap latino', 'puerto rican pop', 'reggaeton', 'latin']"
3765,Quit (feat. Ariana Grande),Cashmere Cat,42873206,"['post-teen pop', 'pop', 'downtempo', 'shiver pop']"
3766,Quizas,Rich Music LTD,149760216,"['trap latino', 'reggaeton', 'latin']"
3767,Quizás,Rich Music LTD,20643988,"['trap latino', 'reggaeton', 'latin']"
3768,Quiéreme Mientras Se Pueda,Manuel Turizo,70816303,"['reggaeton colombiano', 'trap latino', 'colombian pop', 'reggaeton', 'latin']"
3769,Qué Maldición,Banda MS de Sergio Lizárraga,11248250,"['regional mexican', 'banda', 'norteno', 'corrido']"
3770,Qué Más Pues?,J Balvin,55167801,"['trap latino', 'reggaeton', 'reggaeton colombiano', 'latin']"
3771,Qué Pena,Maluma,60904648,"['reggaeton', 'reggaeton colombiano', 'latin']"
3772,R.E.M,Ariana Grande,15628733,"['post-teen pop', 'pop', 'dance pop']"
3773,R.I.P.,Playboi Carti,829435,"['trap', 'rap', 'atl hip hop', 'plugg']"
3774,R.I.P. (feat. Rita Ora & Anitta),Sofía Reyes,44900506,"['mexican pop', 'pop', 'dance pop', 'latin pop', 'reggaeton', 'latin']"
3775,R.I.P. SCREW,Travis Scott,24233145,"['slap house', 'rap']"
3776,RACKS BLUE,Future,765575,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
3777,RADIO,Rammstein,864399,"['industrial', 'industrial metal', 'german metal', 'neue deutsche harte', 'alternative metal', 'industrial rock', 'nu metal']"
3778,RAP DEVIL,Machine Gun Kelly,22799450,"['ohio hip hop', 'pop rap']"
3779,RAPSTAR,Polo G,187886558,['chicago rap']
3780,RAW SHIT (feat. Migos),DaBaby,6693814,"['rap', 'north carolina hip hop']"
3781,REALLY (feat. Stunna 4 Vegas),DaBaby,1717360,"['rap', 'north carolina hip hop']"
3782,REEL IT IN,Aminé,51748959,"['portland hip hop', 'hip hop', 'rap', 'underground hip hop', 'pop rap']"
3783,REMEDY,Alesso,69036558,"['pop dance', 'pop', 'tropical house', 'dance pop', 'progressive electro house', 'electro house', 'edm']"
3784,RERUN (feat. Travis Scott),Quavo,3051163,"['southern hip hop', 'hip hop', 'atl hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
3785,RICCHI E MORTI,Salmo,857492,"['italian underground hip hop', 'italian hip hop', 'rap sardegna']"
3786,RIP Luv,21 Savage,2973941,"['trap', 'rap', 'atl hip hop', 'hip hop']"
3787,RIP Roach,XXXTENTACION,667603,"['miami hip hop', 'emo rap']"
3788,RITMO (Bad Boys For Life),Black Eyed Peas,567468566,"['pop', 'dance pop', 'pop rap']"
3789,RNP (feat. Anderson .Paak),Cordae,3868891,"['vapor trap', 'hip hop', 'rap', 'underground hip hop', 'trap', 'pop rap', 'dmv rap']"
3790,ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,525343,"['underground hip hop', 'rap', 'conscious hip hop', 'hip hop']"
